model_name,context_size,prompt_tokens,completion_tokens,total_tokens,time_to_first_token,generation_time,total_time,tokens_per_second,prompt_processing_speed,system_info,timestamp
glm-4.5-air-mlx,1000,1061,513,1574,6.943294874858111,15.194726750254633,22.13862670911476,33.76171275942183,152.80929574832177,M3 Max MacBook Pro 128GB RAM,2025-09-22T21:44:18.225301
glm-4.5-air-mlx,10000,10071,513,10584,52.342765332665294,21.263177709188312,73.60632279189304,24.12621514132014,192.40481346359132,M3 Max MacBook Pro 128GB RAM,2025-09-22T21:45:44.962625
glm-4.5-air-mlx,20000,20087,513,20600,191.87893808307126,56.24103175010532,248.12063633324578,9.121454284114183,104.68579928925612,M3 Max MacBook Pro 128GB RAM,2025-09-22T21:50:21.251718
